,congresista_x,Partido,Camara,CC,ID,congresista_y
1071,José Luis Correa López,Partido Liberal,Camara,168,491,José Luis Correa López
1072,José Luis Correa López,Partido Liberal,Camara,168,523,José Luis Correa López
1073,José Luis Correa López,Partido Liberal,Camara,168,548,José Luis Correa López
1074,José  Obdulio Gaviria Vélez ,Centro Democrático,Senado,169,100,José Obdulio   Gaviria Vélez 
1075,José  Obdulio Gaviria Vélez ,Centro Democrático,Senado,169,264,José Obdulio   Gaviria Vélez 
1076,José  Obdulio Gaviria Vélez ,Centro Democrático,Senado,169,268,José Obdulio   Gaviria Vélez 
1077,José  Obdulio Gaviria Vélez ,Centro Democrático,Senado,169,351,José Obdulio   Gaviria Vélez 
1078,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,28,Andrés  García Zuccardi
1079,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,37,Andrés  García Zuccardi
1080,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,95,Andrés  García Zuccardi
1081,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,229,Andrés  García Zuccardi
1082,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,240,Andrés  García Zuccardi
1083,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,242,Andrés  García Zuccardi
1084,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,282,Andrés  García Zuccardi
1085,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,286,Andrés  García Zuccardi
1086,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,288,Andrés  García Zuccardi
1087,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,293,Andrés  García Zuccardi
1088,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,320,Andrés  García Zuccardi
1089,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,326,Andrés  García Zuccardi
1090,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,330,Andrés  García Zuccardi
1091,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,372,Andrés  García Zuccardi
1092,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,380,Andrés  García Zuccardi
1093,Andrés Felipe García Zuccardi ,Partido de la U,Senado,17,387,Andrés  García Zuccardi
1094,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,37,José Ritter López Peña
1095,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,88,José Ritter López Peña
1096,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,101,José Ritter López Peña
1097,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,179,José Ritter López Peña
1098,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,182,José Ritter López Peña
1099,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,231,José Ritter López Peña
1100,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,234,José Ritter López Peña
1101,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,240,José Ritter López Peña
1102,Jose Ritter Lopez Peña ,Partido de la U,Senado,170,330,José Ritter López Peña
1103,José Vicente Carreño Castro,Centro Democrático,Camara,171,17,José Vicente Carreño Castro
1104,José Vicente Carreño Castro,Centro Democrático,Camara,171,20,José Vicente Carreño Castro
1105,José Vicente Carreño Castro,Centro Democrático,Camara,171,41,José Vicente Carreño Castro
1106,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,25,Juan Carlos  Rivera Peña 
1107,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,61,Juan Carlos  Rivera Peña 
1108,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,219,Juan Carlos  Rivera Peña 
1109,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,246,Juan Carlos  Rivera Peña 
1110,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,300,Juan Carlos  Rivera Peña 
1111,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,306,Juan Carlos  Rivera Peña 
1112,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,550,Juan Carlos  Rivera Peña 
1113,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,565,Juan Carlos  Rivera Peña 
1114,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,577,Juan Carlos  Rivera Peña 
1115,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,608,Juan Carlos  Rivera Peña 
1116,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,609,Juan Carlos  Rivera Peña 
1117,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,610,Juan Carlos  Rivera Peña 
1118,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,611,Juan Carlos  Rivera Peña 
1119,Juan Carlos Rivera Peña,Partido Conservador Colombiano,Camara,172,616,Juan Carlos  Rivera Peña 
1120,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,148,Juan Carlos García Gómez
1121,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,165,Juan Carlos García Gómez
1122,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,353,Juan Carlos García Gómez
1123,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,355,Juan Carlos García Gómez
1124,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,356,Juan Carlos García Gómez
1125,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,358,Juan Carlos García Gómez
1126,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,508,Juan Carlos García Gómez
1127,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,509,Juan Carlos García Gómez
1128,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,511,Juan Carlos García Gómez
1129,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,512,Juan Carlos García Gómez
1130,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,525,Juan Carlos García Gómez
1131,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,546,Juan Carlos García Gómez
1132,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,547,Juan Carlos García Gómez
1133,Juan Carlos Garcia Gomez  ,Conservador,Senado,173,565,Juan Carlos García Gómez
1134,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,121,Juan Carlos Losada Vargas
1135,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,133,Juan Carlos Losada Vargas
1136,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,212,Juan Carlos Losada Vargas
1137,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,219,Juan Carlos Losada Vargas
1138,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,221,Juan Carlos Losada Vargas
1139,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,223,Juan Carlos Losada Vargas
1140,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,228,Juan Carlos Losada Vargas
1141,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,255,Juan Carlos Losada Vargas
1142,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,260,Juan Carlos Losada Vargas
1143,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,275,Juan Carlos Losada Vargas
1144,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,293,Juan Carlos Losada Vargas
1145,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,315,Juan Carlos Losada Vargas
1146,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,339,Juan Carlos Losada Vargas
1147,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,361,Juan Carlos Losada Vargas
1148,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,363,Juan Carlos Losada Vargas
1149,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,480,Juan Carlos Losada Vargas
1150,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,485,Juan Carlos Losada Vargas
1151,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,523,Juan Carlos Losada Vargas
1152,Juan Carlos Lozada Vargas,Partido Liberal,Camara,174,621,Juan Carlos Losada Vargas
1153,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,22,Juan Carlos Reinales Agudelo
1154,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,94,Juan Carlos Reinales Agudelo
1155,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,165,Juan Carlos Reinales Agudelo
1156,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,178,Juan Carlos Reinales Agudelo
1157,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,254,Juan Carlos Reinales Agudelo
1158,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,256,Juan Carlos Reinales Agudelo
1159,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,271,Juan Carlos Reinales Agudelo
1160,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,276,Juan Carlos Reinales Agudelo
1161,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,311,Juan Carlos Reinales Agudelo
1162,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,361,Juan Carlos Reinales Agudelo
1163,Juan Carlos Reinales Agudelo,Partido Liberal,Camara,175,548,Juan Carlos Reinales Agudelo
1164,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,10,Juan Carlos Wills Ospina
1165,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,25,Juan Carlos Wills Ospina
1166,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,61,Juan Carlos Wills Ospina
1167,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,63,Juan Carlos Wills Ospina
1168,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,133,Juan Carlos Wills Ospina
1169,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,204,Juan Carlos Wills Ospina
1170,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,208,Juan Carlos Wills Ospina
1171,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,226,Juan Carlos Wills Ospina
1172,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,246,Juan Carlos Wills Ospina
1173,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,300,Juan Carlos Wills Ospina
1174,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,333,Juan Carlos Wills Ospina
1175,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,353,Juan Carlos Wills Ospina
1176,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,472,Juan Carlos Wills Ospina
1177,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,565,Juan Carlos Wills Ospina
1178,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,608,Juan Carlos Wills Ospina
1179,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,609,Juan Carlos Wills Ospina
1180,Juan Carlos Wills Ospina,Partido Conservador Colombiano,Camara,176,616,Juan Carlos Wills Ospina
1181,Juan David Vélez Trujillo,Centro Democrático,Camara,177,17,Juan David  Vélez Trujillo
1182,Juan David Vélez Trujillo,Centro Democrático,Camara,177,41,Juan David  Vélez Trujillo
1183,Juan David Vélez Trujillo,Centro Democrático,Camara,177,75,Juan David  Vélez Trujillo
1184,Juan David Vélez Trujillo,Centro Democrático,Camara,177,76,Juan David  Vélez Trujillo
1185,Juan David Vélez Trujillo,Centro Democrático,Camara,177,77,Juan David  Vélez Trujillo
1186,Juan David Vélez Trujillo,Centro Democrático,Camara,177,144,Juan David  Vélez Trujillo
1187,Juan David Vélez Trujillo,Centro Democrático,Camara,177,150,Juan David  Vélez Trujillo
1188,Juan David Vélez Trujillo,Centro Democrático,Camara,177,175,Juan David  Vélez Trujillo
1189,Juan David Vélez Trujillo,Centro Democrático,Camara,177,241,Juan David  Vélez Trujillo
1190,Juan David Vélez Trujillo,Centro Democrático,Camara,177,317,Juan David  Vélez Trujillo
1191,Juan David Vélez Trujillo,Centro Democrático,Camara,177,332,Juan David  Vélez Trujillo
1192,Juan David Vélez Trujillo,Centro Democrático,Camara,177,351,Juan David  Vélez Trujillo
1193,Juan David Vélez Trujillo,Centro Democrático,Camara,177,386,Juan David  Vélez Trujillo
1194,Juan David Vélez Trujillo,Centro Democrático,Camara,177,389,Juan David  Vélez Trujillo
1195,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,20,Juan Diego Echavarría Sánchez
1196,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,38,Juan Diego Echavarría Sánchez
1197,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,39,Juan Diego Echavarría Sánchez
1198,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,80,Juan Diego Echavarría Sánchez
1199,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,87,Juan Diego Echavarría Sánchez
1200,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,94,Juan Diego Echavarría Sánchez
1201,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,174,Juan Diego Echavarría Sánchez
1202,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,177,Juan Diego Echavarría Sánchez
1203,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,178,Juan Diego Echavarría Sánchez
1204,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,205,Juan Diego Echavarría Sánchez
1205,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,225,Juan Diego Echavarría Sánchez
1206,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,228,Juan Diego Echavarría Sánchez
1207,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,254,Juan Diego Echavarría Sánchez
1208,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,255,Juan Diego Echavarría Sánchez
1209,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,256,Juan Diego Echavarría Sánchez
1210,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,311,Juan Diego Echavarría Sánchez
1211,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,341,Juan Diego Echavarría Sánchez
1212,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,361,Juan Diego Echavarría Sánchez
1213,Juan Diego Echavarria Sánchez,Partido Liberal,Camara,178,483,Juan Diego Echavarría Sánchez
1214,Juan Diego Gómez Jiménez ,Conservador,Senado,179,83,Juan Diego Gómez Jiménez
1215,Juan Diego Gómez Jiménez ,Conservador,Senado,179,164,Juan Diego Gómez Jiménez
1216,Juan Diego Gómez Jiménez ,Conservador,Senado,179,165,Juan Diego Gómez Jiménez
1217,Juan Diego Gómez Jiménez ,Conservador,Senado,179,173,Juan Diego Gómez Jiménez
1218,Juan Diego Gómez Jiménez ,Conservador,Senado,179,176,Juan Diego Gómez Jiménez
1219,Juan Diego Gómez Jiménez ,Conservador,Senado,179,353,Juan Diego Gómez Jiménez
1220,Juan Diego Gómez Jiménez ,Conservador,Senado,179,355,Juan Diego Gómez Jiménez
1221,Juan Diego Gómez Jiménez ,Conservador,Senado,179,356,Juan Diego Gómez Jiménez
1222,Juan Diego Gómez Jiménez ,Conservador,Senado,179,358,Juan Diego Gómez Jiménez
1223,Juan Diego Gómez Jiménez ,Conservador,Senado,179,444,Juan Diego Gómez Jiménez
1224,Juan Diego Gómez Jiménez ,Conservador,Senado,179,445,Juan Diego Gómez Jiménez
1225,Juan Diego Gómez Jiménez ,Conservador,Senado,179,508,Juan Diego Gómez Jiménez
1226,Juan Diego Gómez Jiménez ,Conservador,Senado,179,509,Juan Diego Gómez Jiménez
1227,Juan Diego Gómez Jiménez ,Conservador,Senado,179,511,Juan Diego Gómez Jiménez
1228,Juan Diego Gómez Jiménez ,Conservador,Senado,179,525,Juan Diego Gómez Jiménez
1229,Juan Diego Gómez Jiménez ,Conservador,Senado,179,545,Juan Diego Gómez Jiménez
1230,Juan Diego Gómez Jiménez ,Conservador,Senado,179,546,Juan Diego Gómez Jiménez
1231,Juan Diego Gómez Jiménez ,Conservador,Senado,179,567,Juan Diego Gómez Jiménez
1232,Juan Diego Gómez Jiménez ,Conservador,Senado,179,583,Juan Diego Gómez Jiménez
1233,Juan Diego Gómez Jiménez ,Conservador,Senado,179,584,Juan Diego Gómez Jiménez
1234,Juan Diego Gómez Jiménez ,Conservador,Senado,179,585,Juan Diego Gómez Jiménez
1235,Juan Diego Gómez Jiménez ,Conservador,Senado,179,586,Juan Diego Gómez Jiménez
1236,Juan Diego Gómez Jiménez ,Conservador,Senado,179,587,Juan Diego Gómez Jiménez
1237,Juan Diego Gómez Jiménez ,Conservador,Senado,179,591,Juan Diego Gómez Jiménez
1238,Juan Diego Gómez Jiménez ,Conservador,Senado,179,592,Juan Diego Gómez Jiménez
1239,Juan Diego Gómez Jiménez ,Conservador,Senado,179,593,Juan Diego Gómez Jiménez
1240,Juan Diego Gómez Jiménez ,Conservador,Senado,179,612,Juan Diego Gómez Jiménez
1241,Andrés David Calle Aguas,Partido Liberal,Camara,18,80,Andrés David Calle Aguas
1242,Andrés David Calle Aguas,Partido Liberal,Camara,18,87,Andrés David Calle Aguas
1243,Andrés David Calle Aguas,Partido Liberal,Camara,18,94,Andrés David Calle Aguas
1244,Andrés David Calle Aguas,Partido Liberal,Camara,18,125,Andrés David Calle Aguas
1245,Andrés David Calle Aguas,Partido Liberal,Camara,18,130,Andrés David Calle Aguas
1246,Andrés David Calle Aguas,Partido Liberal,Camara,18,190,Andrés David Calle Aguas
1247,Andrés David Calle Aguas,Partido Liberal,Camara,18,215,Andrés David Calle Aguas
1248,Andrés David Calle Aguas,Partido Liberal,Camara,18,228,Andrés David Calle Aguas
1249,Andrés David Calle Aguas,Partido Liberal,Camara,18,254,Andrés David Calle Aguas
1250,Andrés David Calle Aguas,Partido Liberal,Camara,18,256,Andrés David Calle Aguas
1251,Andrés David Calle Aguas,Partido Liberal,Camara,18,269,Andrés David Calle Aguas
1252,Andrés David Calle Aguas,Partido Liberal,Camara,18,341,Andrés David Calle Aguas
1253,Andrés David Calle Aguas,Partido Liberal,Camara,18,379,Andrés David Calle Aguas
1254,Andrés David Calle Aguas,Partido Liberal,Camara,18,453,Andrés David Calle Aguas
1255,Andrés David Calle Aguas,Partido Liberal,Camara,18,483,Andrés David Calle Aguas
1256,Andrés David Calle Aguas,Partido Liberal,Camara,18,523,Andrés David Calle Aguas
1257,Andrés David Calle Aguas,Partido Liberal,Camara,18,623,Andrés David Calle Aguas
1258,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,240,Juan Felipe Lemos Uribe
1259,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,242,Juan Felipe Lemos Uribe
1260,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,316,Juan Felipe Lemos Uribe
1261,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,320,Juan Felipe Lemos Uribe
1262,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,326,Juan Felipe Lemos Uribe
1263,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,327,Juan Felipe Lemos Uribe
1264,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,330,Juan Felipe Lemos Uribe
1265,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,470,Juan Felipe Lemos Uribe
1266,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,471,Juan Felipe Lemos Uribe
1267,Juan Felipe Lemos Uribe ,Partido de la U,Senado,180,596,Juan Felipe Lemos Uribe
1268,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,20,Juan Fernando Espinal Ramírez
1269,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,24,Juan Fernando Espinal Ramírez
1270,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,41,Juan Fernando Espinal Ramírez
1271,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,75,Juan Fernando Espinal Ramírez
1272,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,134,Juan Fernando Espinal Ramírez
1273,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,165,Juan Fernando Espinal Ramírez
1274,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,225,Juan Fernando Espinal Ramírez
1275,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,236,Juan Fernando Espinal Ramírez
1276,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,241,Juan Fernando Espinal Ramírez
1277,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,253,Juan Fernando Espinal Ramírez
1278,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,312,Juan Fernando Espinal Ramírez
1279,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,317,Juan Fernando Espinal Ramírez
1280,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,332,Juan Fernando Espinal Ramírez
1281,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,351,Juan Fernando Espinal Ramírez
1282,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,386,Juan Fernando Espinal Ramírez
1283,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,389,Juan Fernando Espinal Ramírez
1284,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,392,Juan Fernando Espinal Ramírez
1285,Juan Fernando Espinal Ramírez,Centro Democrático,Camara,181,452,Juan Fernando Espinal Ramírez
1286,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,86,Juan Fernando Reyes Kuri
1287,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,104,Juan Fernando Reyes Kuri
1288,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,125,Juan Fernando Reyes Kuri
1289,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,130,Juan Fernando Reyes Kuri
1290,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,215,Juan Fernando Reyes Kuri
1291,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,228,Juan Fernando Reyes Kuri
1292,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,254,Juan Fernando Reyes Kuri
1293,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,256,Juan Fernando Reyes Kuri
1294,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,311,Juan Fernando Reyes Kuri
1295,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,360,Juan Fernando Reyes Kuri
1296,Juan Fernando Reyes Kuri,Partido Liberal,Camara,182,483,Juan Fernando Reyes Kuri
1297,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,79,Juan Luis Castro Córdoba
1298,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,116,Juan Luis Castro Córdoba
1299,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,121,Juan Luis Castro Córdoba
1300,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,266,Juan Luis Castro Córdoba
1301,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,295,Juan Luis Castro Córdoba
1302,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,296,Juan Luis Castro Córdoba
1303,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,297,Juan Luis Castro Córdoba
1304,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,298,Juan Luis Castro Córdoba
1305,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,476,Juan Luis Castro Córdoba
1306,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,480,Juan Luis Castro Córdoba
1307,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,494,Juan Luis Castro Córdoba
1308,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,498,Juan Luis Castro Córdoba
1309,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,499,Juan Luis Castro Córdoba
1310,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,503,Juan Luis Castro Córdoba
1311,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,507,Juan Luis Castro Córdoba
1312,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,510,Juan Luis Castro Córdoba
1313,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,516,Juan Luis Castro Córdoba
1314,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,522,Juan Luis Castro Córdoba
1315,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,522,Juan Luis Castro Córdoba
1316,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,532,Juan Luis Castro Córdoba
1317,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,533,Juan Luis Castro Córdoba
1318,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,534,Juan Luis Castro Córdoba
1319,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,537,Juan Luis Castro Córdoba
1320,Juan Luis Castro Cordoba ,Alianza Verde,Senado,183,549,Juan Luis Castro Córdoba
1321,Juan Manuel Daza Iguarán,Centro Democrático,Camara,184,10,Juan Manuel Daza Iguarán
1322,Juan Manuel Daza Iguarán,Centro Democrático,Camara,184,33,Juan Manuel Daza Iguarán
1323,Juan Manuel Daza Iguarán,Centro Democrático,Camara,184,75,Juan Manuel Daza Iguarán
1324,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,33,Juan Pablo Celis Vergel
1325,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,41,Juan Pablo Celis Vergel
1326,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,148,Juan Pablo Celis Vergel
1327,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,150,Juan Pablo Celis Vergel
1328,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,175,Juan Pablo Celis Vergel
1329,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,212,Juan Pablo Celis Vergel
1330,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,216,Juan Pablo Celis Vergel
1331,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,255,Juan Pablo Celis Vergel
1332,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,329,Juan Pablo Celis Vergel
1333,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,392,Juan Pablo Celis Vergel
1334,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,424,Juan Pablo Celis Vergel
1335,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,426,Juan Pablo Celis Vergel
1336,Juan Pablo Celis Vergel,Centro Democrático,Camara,185,565,Juan Pablo Celis Vergel
1337,Juan Samy Merheg Marun ,Conservador,Senado,186,165,Juan Samy Merheg Marún
1338,Juan Samy Merheg Marun ,Conservador,Senado,186,306,Juan Samy Merheg Marún
1339,Juan Samy Merheg Marun ,Conservador,Senado,186,355,Juan Samy Merheg Marún
1340,Juan Samy Merheg Marun ,Conservador,Senado,186,356,Juan Samy Merheg Marún
1341,Juan Samy Merheg Marun ,Conservador,Senado,186,358,Juan Samy Merheg Marún
1342,Juan Samy Merheg Marun ,Conservador,Senado,186,397,Juan Samy Merheg Marún
1343,Juan Samy Merheg Marun ,Conservador,Senado,186,504,Juan Samy Merheg Marún
1344,Juan Samy Merheg Marun ,Conservador,Senado,186,547,Juan Samy Merheg Marún
1345,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,10,Juanita María Goebertus Estrada
1346,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,79,Juanita María Goebertus Estrada
1347,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,233,Juanita María Goebertus Estrada
1348,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,299,Juanita María Goebertus Estrada
1349,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,406,Juanita María Goebertus Estrada
